Scientific_Name,Common_Name,Vendor,Product_Type,Tags,URL,Source,Found_In_Multiple_Sources
Floating christmas,Floating Christmas Moss Ball,ACW,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; foreground; instock; Light_Low; Light_Medium; Low Tech; midground; moss; Price_5.00-15.99,https://buceplant.com/products/floating-christmas-moss,Buce Plant,No
Giant duckweed,Giant Duckweed,Aquarium Plants Factory,,Buy 2 Get 1 Free; Floating Plants; Spirodela,https://aquariumplantsfactory.com/products/giant-duckweed,Aquarium Plants Factory,No
Gift card,Gift Card,Aquarium Plants Factory,Gift Card,,https://aquariumplantsfactory.com/products/gift-card,Aquarium Plants Factory,No
Glossostigma elatinoides,Glossostigma Elatinoides,Aquarium Plants Factory,Foreground Plants,Buy 2 Get 1 Free; Glossostigma,https://aquariumplantsfactory.com/products/glossostigma-elatinoides,Aquarium Plants Factory,Yes
Glossostigma elatinoides,Glossostigma Elatinoides,ACW,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Difficult; Care_Medium; carpeting; Collection_Aquarium Plants; foreground; instock; Light_High; Light_Medium; limited quantity; Origin_New Zealand; potted plant; Price_5.00-15.99,https://buceplant.com/products/glossostigma-elatinoides,Buce Plant,Yes
Glossostigma elatinoides,Glossostigma Elatinoides Aquatic Farmer Tissue Culture,Aquatic Farmer,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Brand_Aquatic Farmer; Care_Difficult; Care_Medium; carpeting; Collection_Aquarium Plants; Collection_Tissue Culture; Foreground; Light_High; Light_Medium; oos; Origin_New Zealand; Price_5.00-15.99; tissue culture,https://buceplant.com/products/glossostigma-elatinoides-aquatic-farmer-tissue-culture,Buce Plant,Yes
Glossostigma elatinoides,Glossostigma Elatinoides UNS Tissue Culture,UNSTC,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Care_Difficult; Care_Medium; carpeting; Collection_Aquarium Plants; Collection_Tissue Culture; Foreground; hairgrass; Light_High; Light_Medium; oos; Origin_New Zealand; Price_5.00-15.99; tissue culture,https://buceplant.com/products/glossostigma-elatinoides-tissue-culture,Buce Plant,Yes
Glossostigma elatinoides,Glossostigma Elatinoides Platinum Aquatic Farmer Tissue Culture,Aquatic Farmer,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Brand_Aquatic Farmer; Care_Difficult; Care_Medium; carpeting; Collection_Aquarium Plants; Collection_Tissue Culture; Foreground; hairgrass; Light_High; Light_Medium; oos; Origin_New Zealand; Other_Rare; Price_25.00-39.99; tissue culture,https://buceplant.com/products/glossostigma-elatinoides-platinum-tissue-culture,Buce Plant,Yes
Golden creeping,Golden Creeping Jenny,Aquarium Plants Factory,Mid-Ground / Background Plants,Buy 2 Get 1 Free; Lysimachia,https://aquariumplantsfactory.com/products/lysimachia-nummularia-aurea,Aquarium Plants Factory,No
Gratiola viscidula,Gratiola Viscidula Vitro Culture,Aquarium Plants Factory,,Freshwater; Gratiola; In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/gratiola-viscidula-in-vitro,Aquarium Plants Factory,Yes
Gratiola viscidula,Gratiola Viscidula Aquatic Farmer Tissue Culture,Aquatic Farmer,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; Brand_Aquatic Farmer; Care_Easy; Collection_Aquarium Plants; Collection_Tissue Culture; foreground; instock; Light_Medium; limited quantity; Midground; Price_5.00-15.99; tissue culture,https://buceplant.com/products/gratiola-viscidula-aquatic-farmer-tissue-culture,Buce Plant,Yes
Green tiger,Green Tiger Lotus,Aquarium Plants Factory,Hardy Waterlily,Buy 2 Get 1 Free; Lotus - Water Lilies & Pond Plants; Nymphaea,https://aquariumplantsfactory.com/products/nymphaea-zenkeri-green,Aquarium Plants Factory,No
Guppy grass,Guppy Grass,Aquarium Plants Factory,Mid-Ground / Background Plants,Buy 2 Get 1 Free; Najas,https://aquariumplantsfactory.com/products/najas-guadalupensisa,Aquarium Plants Factory,No
Hardy water,Hardy Water Lilies Packages [Grower's Choice],Aquarium Plants Factory,,Hardy Water Lilies; Lotus - Water Lilies & Pond Plants; Nymphaea; Sale,https://aquariumplantsfactory.com/products/hardy-water-lilies-packages,Aquarium Plants Factory,No
Heart shaped,Heart Shaped Christmas Moss Wreath,Buce Plant,Aquatic Plant,aquarium plants; Aquatic plant; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; Light_Low; Light_Medium; Moss; oos; Price_5.00-15.99,https://buceplant.com/products/christmas-moss-heart-shaped-wreath,Buce Plant,No
Hedyotis salzmannii,Hedyotis Salzmannii UNS Tissue Culture,UNSTC,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; beginner; Collection_Aquarium Plants; Collection_Tissue Culture; instock; Midground; Price_5.00-15.99; tissue culture,https://buceplant.com/products/hedyotis-salzmannii-tissue-culture,Buce Plant,Yes
Hedyotis salzmannii,Hedyotis Salzmannii Aquatic Farmer Tissue Culture,Aquatic Farmer,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; beginner; Collection_Aquarium Plants; Collection_Tissue Culture; instock; Midground; Price_5.00-15.99; tissue culture,https://buceplant.com/products/hedyotis-salzmannii-aquatic-farmer-tissue-culture,Buce Plant,Yes
Hedyotis salzmannii,Hedyotis Salzmannii,CPA,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Background; Care_Easy; Collection_Aquarium Plants; Light_High; Light_Medium; Midground; oos; Price_0.99-4.99; Price_16.00-24.99; Price_5.00-15.99,https://buceplant.com/products/hedyotis-salzmannii,Buce Plant,Yes
Helanthium bolivianum,Helanthium Bolivianum (Chain Sword),Aquarium Plants Factory,Foreground / Mid-Ground Plants,Buy 2 Get 1 Free; Echinodorus; Helanthium,https://aquariumplantsfactory.com/products/helanthium-bolivianum,Aquarium Plants Factory,Yes
Helanthium bolivianum,Helanthium Bolivianum Vitro Culture,Aquarium Plants Factory,Foreground / Mid-Ground Plants,Echinodorus; Helanthium; In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/helanthium-bolivianum-in-vitro,Aquarium Plants Factory,Yes
Helanthium bolivianum,Helanthium Bolivianum 'Quadricostatus' Tissue Culture,Plants,Live Plants,brand_live_plant; Carpeting Plants; Live Plant; live-plants; Low Light Plants; meta-related-article-foreground-plants; meta-related-article-how-to-plant; meta-related-article-midground-plants; meta-related-article-root-tabs; Sword Plants; type_carpeting-plants; type_sword-plants; type_Tissue-Culture; USA_OK; wet_plant,https://aquariumcoop.com/products/helanthium-bolivianum-quadricostatus-tissue-culture,Aquarium Co-Op,Yes
Helanthium bolivianum,Helanthium Bolivianum Aquatic Farmer Tissue Culture,Aquatic Farmer,Aquatic Plant,Aquarium Plant; Aquarium Plants; Aquatic Plants; Brand_Aquatic Farmer; Care_Easy; Collection_Aquarium Plants; Collection_Tissue Culture; Echinodorus; Light_Low; Light_Medium; Midground; oos; Price_5.00-15.99; Tissue Culture,https://buceplant.com/products/helanthium-bolivianum-tissue-culture,Buce Plant,Yes
Helanthium quadricostatus,Helanthium Quadricostatus (Broad Leaf Chain Sword),Aquarium Plants Factory,,Buy 2 Get 1 Free; Echinodorus; Helanthium,https://aquariumplantsfactory.com/products/helanthium-quadricostatus,Aquarium Plants Factory,Yes
Helanthium quadricostatus,Helanthium Quadricostatus (Echinodorus) Vitro Culture,Aquarium Plants Factory,Foreground / Mid-Ground Plants,Echinodorus; Freshwater; Helanthium; In Vitro Tissue Culture; Rare Plants; Sale,https://aquariumplantsfactory.com/products/helanthium-quadricostatus-in-vitro,Aquarium Plants Factory,Yes
Helanthium tenellum,Helanthium Tenellum (Dwarf Chain Sword),Aquarium Plants Factory,Foreground Plants,Buy 2 Get 1 Free; Echinodorus; Helanthium,https://aquariumplantsfactory.com/products/helanthium-tenellum,Aquarium Plants Factory,Yes
